number,latitude,longitude
2667,-73.97392445190565,40.774464989574845
2668,-73.9740590686403,40.77454179682476
2669,-73.97405918706987,40.77454185988662
2670,-73.97405930432193,40.77454190493815
2671,-73.97420591398907,40.77460567543509
2672,-73.97420600873502,40.774605720481425
2673,-73.97420611532988,40.774605756525396
2674,-73.97436138986241,40.77465505768423
2675,-73.97436149645745,40.77465509372805
2676,-73.97436160424398,40.77465511176207
2677,-73.9745217770171,40.77468914126783
2678,-73.97452192980948,40.774689177321726
2679,-73.97452209563873,40.774689195368445
2680,-73.97454196731223,40.77476727334694
2681,-73.97454178960291,40.77476734534788
2682,-73.97454163557761,40.774767435364126
2683,-73.97440822675134,40.77484295798954
2684,-73.97440813196684,40.774843011998655
2685,-73.97440803599432,40.774843075012534
2686,-73.9742873075177,40.77493376477823
2687,-73.97428721391091,40.77493383589702
2688,-73.97428714280987,40.77493390882186
2689,-73.9741834534532,40.775037596532314
2690,-73.97418331125483,40.77503773157585
2691,-73.97418319274048,40.77503788463477
2692,-73.97409983904944,40.7751517344929
2693,-73.97409980467992,40.77515177951031
2694,-73.97409977978333,40.77515183353488
2695,-73.97403895345577,40.775272280087876
2696,-73.97403889417892,40.775272406144886
2697,-73.97403885859349,40.775272531306754
2698,-73.974001391612,40.77539572152681
2699,-73.97400135484506,40.775395838583854
2700,-73.97400134295027,40.7753959646515
2701,-73.97398659595943,40.77551840266576
2702,-73.97307604655025,40.77383787971257
2703,-73.97320786232869,40.7738814695613
2704,-73.97320814657736,40.7738815650807
2705,-73.97320840238973,40.77388167950406
2706,-73.9733336373572,40.77393939476678
2707,-73.97344852398174,40.77401022693448
2708,-73.97344867793389,40.774010319721754
2709,-73.97344881647957,40.77401043141602
2710,-73.9735498943274,40.77409252468883
2711,-73.97363452995413,40.77418344984437
2712,-73.97363465546313,40.77418358044602
2713,-73.97363475490843,40.774183720947164
2714,-73.97235478229088,40.773780673773636
2715,-73.9724457035077,40.773771073678674
2716,-73.97253728013234,40.77376627154741
2717,-73.97262907508492,40.77376628888652
2718,-73.97272064892506,40.77377112739253
2719,-73.97281156459168,40.77378076264915
2720,-73.9729013874008,40.77379514953063
2721,-73.97298968859947,40.773814219500736
2722,-73.97500111975793,40.777527779740275
2723,-73.97453231458397,40.77816778473549
2724,-73.97412989212451,40.7773140819324
2725,-73.9730232280965,40.77838556098662
2726,-73.97212775451919,40.77887768844678
2727,-73.97406668320355,40.77880541655473
2728,-73.97357117526433,40.779477862
2729,-73.97172305691481,40.78202147629914
2730,-73.97498513699183,40.782630536555004
2731,-73.97454045648395,40.783242538026606
2732,-73.97405818140949,40.783901119415205
2733,-73.97359627186172,40.78453812827622
2734,-73.9731339052907,40.785170147242155
2735,-73.97267231205488,40.78580460303419
2736,-73.97217415005937,40.786486460378356
2737,-73.97168048331164,40.78716324678375
2738,-73.97501417220194,40.78768560591115
2739,-73.97452282394384,40.788359245006404
2740,-73.97406372250244,40.788988753856806
2741,-73.97360686489827,40.78961477729556
2742,-73.97314771104726,40.79024315764098
2743,-73.97268972184094,40.79087073492822
2744,-73.97223267310434,40.79149820250278
2745,-73.97177312447133,40.792127360533975
2746,-73.97507469723213,40.792696391512436
2747,-73.97461559640048,40.79332480443136
2748,-73.97416211413758,40.79395267642128
2749,-73.97370066011035,40.79457931106353
2750,-73.97321056448487,40.795252024729464
2751,-73.97351975188505,40.79368067956428
2752,-73.97306799900262,40.79431061786422
2753,-73.97547709152776,40.796263223193925
2754,-73.97413148115642,40.79734378799385
2755,-73.97412842988173,40.79756035655451
2756,-73.9740999632546,40.797778012606216
2757,-73.97404582252696,40.79799416893676
2758,-73.9739663438199,40.79820620963524
2759,-73.97386246639253,40.79841160445918
2760,-73.97373573144742,40.79860797907766
2761,-73.97358815410885,40.798793263629726
2762,-73.97365145353099,40.79714831767868
2763,-73.97346222064678,40.797887863560746
2764,-73.97343301193101,40.79803217988688
2765,-73.97338697848981,40.79817480838509
2766,-73.97332446452576,40.79831408319102
2767,-73.97324619106683,40.79844835653158
2768,-73.97315326183693,40.79857615181295
2769,-73.97271644040904,40.795928787538294
2770,-73.97225661808092,40.7965608646204
2771,-73.97102879336282,40.779945241790145
2772,-73.97122292314972,40.782706255169956
2773,-73.97076013130523,40.78334013682911
2774,-73.97030068275289,40.78397541320923
2775,-73.9698322558136,40.78461091047324
2776,-73.96933573323396,40.7852932792992
2777,-73.96885036862643,40.78597405234458
2778,-73.96838479339142,40.78659569640145
2779,-73.9712215647128,40.78779261120433
2780,-73.97076334884923,40.78842074743449
2781,-73.97029924600717,40.78905275332065
2782,-73.9698508156232,40.789673631190645
2783,-73.96939097592713,40.79029580094945
2784,-73.96891507525345,40.790936309481346
2785,-73.96847464246106,40.79156090214453
2786,-73.96801603211443,40.79218452448786
2787,-73.97085786019792,40.793380468799505
2788,-73.97036786142921,40.79405173693803
2789,-73.96987063358291,40.79473520461146
2790,-73.9694154391312,40.79536077908823
2791,-73.97179896711748,40.797190617049544
2792,-73.97133878446046,40.79781547725927
2793,-73.96895576795788,40.79598851170188
2794,-73.9684762869085,40.796643288017776
2795,-73.96753398402123,40.77177618432148
2796,-73.9670394760347,40.772461218727315
2797,-73.96653617053364,40.77314036810419
2798,-73.9654356544801,40.77178175142449
2799,-73.96493552277983,40.77246335320771
2800,-73.96607448977028,40.773772989490055
2801,-73.96447332042867,40.773099218902736
2802,-73.96769162043596,40.77531017125831
2803,-73.96759175141453,40.77535718547267
2804,-73.96749936175351,40.77541833059666
2805,-73.9674194141013,40.775492437397745
2806,-73.96735634345575,40.775577066795776
2807,-73.96731332147483,40.775668679841964
2808,-73.96729181202062,40.77576311935341
2809,-73.96729133865817,40.77585623118838
2810,-73.96730982314136,40.7759444217521
2811,-73.96734479894467,40.776050097542345
2812,-73.96735840253105,40.77616124952764
2813,-73.96734896543825,40.77627402669359
2814,-73.96731638296693,40.77638429299685
2815,-73.96726226680511,40.7764880605501
2816,-73.96718967826003,40.776582025350926
2817,-73.96560968644421,40.77440720192647
2818,-73.96514745392409,40.775044231780974
2819,-73.96401182356716,40.77373280463359
2820,-73.96468735883225,40.77567708204547
2821,-73.96646156664804,40.7781866892943
2822,-73.96709687662856,40.77833340397855
2823,-73.96595611351182,40.77812073416882
2824,-73.9679269629076,40.787221570328995
2825,-73.9672156549866,40.784476094050774
2826,-73.96716117213813,40.784661122571656
2827,-73.96713013415105,40.78485203802472
2828,-73.9671238303076,40.78504622934226
2829,-73.96714293868312,40.7852409042668
2830,-73.96718734126631,40.78543317394383
2831,-73.96725621388613,40.78562023755122
2832,-73.96734801309815,40.78579950836869
2833,-73.96746062422338,40.78596869036745
2834,-73.96744908391199,40.787860720908846
2835,-73.96700977089591,40.78847679074977
2836,-73.96655226773308,40.78910715263379
2837,-73.96749006469449,40.786161260950294
2838,-73.96749759958256,40.78635806760504
2839,-73.96748224166465,40.786556948854376
2840,-73.96744347532088,40.786755570444534
2841,-73.96738135718626,40.78695156405013
2842,-73.96729648179176,40.78714256328572
2843,-73.96718999928724,40.78732633428595
2844,-73.96706353249672,40.787500824313035
2845,-73.96691913420912,40.78766429592444
2846,-73.96675918530123,40.78781530893874
2847,-73.96609500630818,40.78973438887673
2848,-73.96752994826356,40.79285856792679
2849,-73.96562799588831,40.79036611743984
2850,-73.96517705517515,40.790990340534194
2851,-73.96468540758872,40.79166402733649
2852,-73.96701559261102,40.79355696599272
2853,-73.96803818622061,40.79724949180156
2854,-73.96757916820538,40.79786706129203
2855,-73.9662528326552,40.79733576407151
2856,-73.96124473289285,40.77173837352518
2857,-73.96078301158553,40.77237298196362
2858,-73.96308760314328,40.77500284168721
2859,-73.96422820126563,40.776310308917054
2860,-73.96355030334642,40.77436921602979
2861,-73.96262273736417,40.77563801539191
2862,-73.96212453766906,40.776320172539364
2863,-73.96372602675139,40.77700571807257
2864,-73.9632299189988,40.77767704747233
2865,-73.96276715589917,40.77831304073527
2866,-73.96162831759487,40.7770028044907
2867,-73.96230361508411,40.77894704081638
2868,-73.96116613807283,40.77763554977845
2869,-73.96285571050744,40.78159550736508
2870,-73.96269883444224,40.78162108497571
2871,-73.96253762994257,40.781633207468445
2872,-73.96237513012676,40.78163138954451
2873,-73.962214462603,40.781615658338524
2874,-73.96205864805106,40.7815865749646
2875,-73.96301580500601,40.78172595962388
2876,-73.96316186701233,40.781868357731895
2877,-73.96329162271054,40.78202130433919
2878,-73.9634032367259,40.78218311497906
2879,-73.9634032840729,40.78218318793473
2880,-73.96349526467304,40.78235194321748
2881,-73.96349528834148,40.78235198915055
2882,-73.96349531200595,40.78235204228767
2883,-73.96356667692058,40.78252566359135
2884,-73.96356670058961,40.782525708623915
2885,-73.9635667124113,40.782525754553234
2886,-73.963617024288,40.78270217872847
2887,-73.9636462841854,40.78287917165834
2888,-73.96183836961272,40.77958419196844
2889,-73.96070124689543,40.778271624988896
2890,-73.96136872718259,40.78022974949771
2891,-73.96023811331163,40.77890536567062
2892,-73.96091016170175,40.78085703582495
2893,-73.95977377303781,40.77954141830207
2894,-73.96417598541592,40.792362045173284
2895,-73.96419761660816,40.79001481632607
2896,-73.96419272442104,40.79014493714936
2897,-73.9641639691713,40.79027643822404
2898,-73.96411080774205,40.79040552555405
2899,-73.96403407148003,40.79052830289917
2900,-73.96393602523892,40.790641186929236
2901,-73.96382008287422,40.79074121331374
2902,-73.96369047534695,40.79082631488252
2903,-73.96256394479688,40.79163589073629
2904,-73.96201203169097,40.792612222654036
2905,-73.96430242613785,40.794786582008236
2906,-73.96380597551237,40.79546323393153
2907,-73.96282149813482,40.794237235663125
2908,-73.96235980222409,40.794852060694225
2909,-73.96334961646897,40.796089954683765
2910,-73.9638450484291,40.79791699084721
2911,-73.96335368054967,40.79856141051473
2912,-73.96288578175471,40.796720228137076
2913,-73.96243541814256,40.79733803213517
2914,-73.96198124648714,40.79798819701362
2915,-73.96144060761064,40.796110826805375
2916,-73.960979718453,40.796738644218586
2917,-73.96031982482673,40.77300708370798
2918,-73.95918180056893,40.77169682336711
2919,-73.95871707479046,40.772331674614115
2920,-73.95985681781565,40.773642768480734
2921,-73.9582553495598,40.77296533635247
2922,-73.95647901863383,40.771387195713366
2923,-73.95779380449535,40.77359989675235
2924,-73.9560150760821,40.772019956234125
2925,-73.95939395625123,40.77427796511492
2926,-73.95889591130548,40.7749601625359
2927,-73.95839907643833,40.77564206100848
2928,-73.95729410078144,40.77428355453572
2929,-73.9579362461173,40.776275666731955
2930,-73.95679749090898,40.7749663107426
2931,-73.95555324407474,40.772654075403885
2932,-73.95633492310648,40.775600783688894
2933,-73.95747128795885,40.77691082762288
2934,-73.95931104909126,40.78017380453128
2935,-73.960414306121,40.78152426813705
2936,-73.95881439134092,40.78085808165436
2937,-73.9583234295477,40.78153537793867
2938,-73.95992094276427,40.78221294366649
2939,-73.95946906071202,40.782833321355604
2940,-73.95901176689073,40.78346128471942
2941,-73.95786302392128,40.78216168242313
2942,-73.95856810052655,40.78408344377698
2943,-73.95810353455977,40.784713004600675
2944,-73.956945272062,40.78341729902386
2945,-73.95740399322997,40.78279002335475
2946,-73.95888401858302,40.78422633413448
2947,-73.95714454018966,40.786654171479164
2948,-73.95763599385073,40.78534345749865
2949,-73.95648701141026,40.78404455137163
2950,-73.95716243394513,40.78597963789512
2951,-73.95603053229628,40.78466992047161
2952,-73.95917872196983,40.790127863670676
2953,-73.95944036265696,40.79017139529366
2954,-73.9596984870374,40.79023271088098
2955,-73.95994997703693,40.79031151130652
2956,-73.96019178944945,40.790407075161504
2957,-73.96042111704904,40.79051827591627
2958,-73.9606354252713,40.79064364496292
2959,-73.96083259436081,40.79078141668298
2960,-73.96052271788773,40.79736846917577
2961,-73.96003018458914,40.79803810723948
2962,-73.95505481617236,40.77333685058372
2963,-73.95318747606632,40.771656893877946
2964,-73.9545574087048,40.77402119442077
2965,-73.95409265681275,40.77465625733555
2966,-73.95586933703389,40.77623622610764
2967,-73.95268752466573,40.772343020786245
2968,-73.95362762524242,40.775290673445966
2969,-73.95172338255492,40.77365653226926
2970,-73.957009672567,40.77754533946521
2971,-73.95654650822576,40.77818010095704
2972,-73.9554072979579,40.77686848018126
2973,-73.95494520054973,40.77750394621536
2974,-73.95608218645667,40.778814130681376
2975,-73.9531658318513,40.775923197882925
2976,-73.95448224191584,40.778138664382425
2977,-73.95270421517746,40.776561411661056
2978,-73.95398370228085,40.778822109715485
2979,-73.9522399523439,40.777193598073424
2980,-73.95558440502512,40.779496799716895
2981,-73.95509307468048,40.7801720579172
2982,-73.9546312760499,40.7808004094343
2983,-73.95349212427195,40.77949662265306
2984,-73.95417676602685,40.78142905910793
2985,-73.95303367925406,40.78012545546146
2986,-73.95174238315089,40.77787430569438
2987,-73.95257421951484,40.78075303427379
2988,-73.95371787744872,40.7820555799892
2989,-73.95671863109233,40.786600793598666
2990,-73.95511384899291,40.78592502806177
2991,-73.95626130945045,40.78722287622651
2992,-73.95556988476636,40.78529742929281
2993,-73.95465609874637,40.78655237305436
2994,-73.95416476975561,40.78722756355454
2995,-73.95577735888125,40.787913924243746
2996,-73.95528233424311,40.7885844551536
2997,-73.95700804812148,40.78931244993678
2998,-73.95481723816137,40.78920474406105
2999,-73.95321006391502,40.788532932481516
3000,-73.95483974958185,40.794287375558774
3001,-73.95437706250374,40.79480360311747
3002,-73.95916819167739,40.794684507824066
3003,-73.95911149001529,40.79480710880992
3004,-73.9590315188208,40.79492614452218
3005,-73.95892890829333,40.795037869057346
3006,-73.95880567494127,40.79513865406126
3007,-73.95866515025561,40.79522539393825
3008,-73.95851163693052,40.795295766884685
3009,-73.95835001767854,40.79534848689863
3010,-73.958185281241,40.795383312621354
3011,-73.95545132211963,40.79557698547671
3012,-73.95553164440452,40.795617178788525
3013,-73.95560564115111,40.79567240795627
3014,-73.95566651146031,40.795741922961156
3015,-73.95570769290542,40.79582266860745
3016,-73.95572459143824,40.79590938423206
3017,-73.9557159788657,40.79599572985469
3018,-73.95568425265235,40.79607567304251
3019,-73.95563448712205,40.79614483930073
3020,-73.95557295199465,40.79620099778359
3021,-73.95432952328547,40.79589311718917
3022,-73.9544301350682,40.79580640285171
3023,-73.95454888152797,40.79572870958166
3024,-73.9546834973435,40.7956631431573
3025,-73.95483053267021,40.79561230461623
3026,-73.95498563771393,40.7955780022175
3027,-73.95514395389806,40.79556101747301
3028,-73.95530064706533,40.795561087350045
3029,-73.95218621929452,40.77301984450142
3030,-73.95043175493247,40.77138973086338
3031,-73.94993705218715,40.77207364009997
3032,-73.95126173428294,40.77429193990923
3033,-73.95079834744837,40.77492776813644
3034,-73.94901002917847,40.773341781334715
3035,-73.95033856495928,40.77556320878015
3036,-73.94854984963835,40.77397726885027
3037,-73.94987336656831,40.7761964902733
3038,-73.95124788445415,40.778550852079135
3039,-73.94937438838912,40.77687610296135
3040,-73.9507922915231,40.77917970428892
3041,-73.9488804198343,40.77755328428906
3042,-73.95212203240764,40.781386709716834
3043,-73.9503362980029,40.77980996825663
3044,-73.95165920754408,40.7820076736856
3045,-73.94988080854911,40.78043584513732
3046,-73.95325927622989,40.78268235034306
3047,-73.95280101014872,40.78330882358785
3048,-73.95234095711969,40.783937057396656
3049,-73.95119927304125,40.7826333916133
3050,-73.95188295687804,40.78456521092479
3051,-73.95073913841729,40.783261710013235
3052,-73.95028254890173,40.78389046929431
3053,-73.94851306788779,40.782322033247205
3054,-73.95142582586588,40.785191758248516
3055,-73.95092812745192,40.78586537995233
3056,-73.94982390395477,40.78451556977835
3057,-73.95043455292974,40.78654011693572
3058,-73.94882667166475,40.78588117480136
3059,-73.94998054165838,40.78717271105642
3060,-73.95366864758606,40.78789972068134
3061,-73.95274231954481,40.78916861231827
3062,-73.95388917078546,40.79047049852619
3063,-73.95343683805629,40.791085141559094
3064,-73.95183463901625,40.790418770953465
3065,-73.95297740582308,40.79171969263192
3066,-73.95252222674863,40.792347622186824
3067,-73.95137120866652,40.79104909787947
3068,-73.9509173716899,40.791674393171874
3069,-73.95207127094851,40.792981171664586
3070,-73.95045954094309,40.792302044214345
3071,-73.9535129122082,40.7952466586295
3072,-73.95160265449813,40.79360780506786
3073,-73.9511110241246,40.794285034855605
3074,-73.94999985300063,40.7929314944758
3075,-73.95062885430376,40.79495959114576
3076,-73.94950835578356,40.79360570989125
3077,-73.9490134111071,40.79428164067376
3078,-73.95015821263334,40.795587731366425
3079,-73.95346511552131,40.79530399758836
3080,-73.95342557708756,40.79537390724143
3081,-73.95340030209675,40.795456324288274
3082,-73.95339623915851,40.79554923082561
3083,-73.95341987785444,40.79564796939092
3084,-73.95347515495367,40.79574527272067
3085,-73.95356137046531,40.795832415544034
3086,-73.95367243121625,40.79590144212824
3087,-73.9537981029088,40.79594738834698
3088,-73.95392695511214,40.79596935989086
3089,-73.95404926589266,40.7959700759858
3090,-73.95415866293166,40.79595424733484
3091,-73.95425218265025,40.795927071384185
3092,-73.94947623977417,40.77270781641932
3093,-73.94711812794634,40.771712791877796
3094,-73.94665626941281,40.77235082864811
3095,-73.94808320665496,40.77461134677459
3096,-73.9461947367633,40.7729850635391
3097,-73.94762343638943,40.77524625433915
3098,-73.94572829823362,40.77362107180738
3099,-73.94712168391891,40.775929822830555
3100,-73.94526679011398,40.77425155318585
3101,-73.94527480700792,40.77514816968947
3102,-73.94842272606634,40.778182640487486
3103,-73.94662849548654,40.77660407013461
3104,-73.94796768151062,40.778806465122905
3105,-73.9461705516869,40.77723138223352
3106,-73.94750818068432,40.77943712248889
3107,-73.94942155728269,40.78105893685992
3108,-73.94704921881717,40.780064346400074
3109,-73.94896177091574,40.7816888774781
3110,-73.94525440129684,40.77848598086864
3111,-73.94659059152698,40.78069197380818
3112,-73.944775046499,40.779145072915185
3113,-73.94803869415084,40.78294226874859
3114,-73.9475776328492,40.783567905905464
3115,-73.94566981626153,40.78194717539479
3116,-73.94708951889807,40.784244905959845
3117,-73.94521308552261,40.78257074578813
3118,-73.94933170631144,40.78519312585084
3119,-73.94658817799579,40.78494137739889
3120,-73.94952092088373,40.787801186484366
3121,-73.9490630805514,40.788429543743746
3122,-73.9479244088568,40.78712062485196
3123,-73.94860467689013,40.78905508931296
3124,-73.94746093898735,40.78775316960873
3125,-73.94814678269115,40.789684793544794
3126,-73.94700239167173,40.78838239185878
3127,-73.94768749361721,40.79031445924658
3128,-73.94655555387304,40.78899620108234
3129,-73.94722940806811,40.790939477028154
3130,-73.94607668651025,40.78964885915228
3131,-73.94677198531195,40.79156945499609
3132,-73.946279125179,40.792245385126414
3133,-73.9451682977817,40.79089401216712
3134,-73.94855549757877,40.7949101753708
3135,-73.94808516520426,40.79553641802929
3136,-73.94968683013823,40.79621698500308
3137,-73.94942287852547,40.79660638428798
3138,-73.94923327136549,40.796871999698745
3139,-73.94936415797984,40.796586071147246
3140,-73.94930221416122,40.79657236262542
3141,-73.94923832419661,40.796565540235726
3142,-73.94917380797483,40.796565745034975
3143,-73.9491099949731,40.79657297400706
3144,-73.949048204118,40.79658707645218
3145,-73.94898970941834,40.79660776207594
3146,-73.94893571863649,40.7966346027805
3147,-73.94888734602546,40.796667047059806
3148,-73.94884558981303,40.79670442359097
3149,-73.94906517886074,40.79710049399093
3150,-73.94878702865137,40.79748283818315
3151,-73.94882943028115,40.79674215186184
3152,-73.94881982838038,40.796781151846325
3153,-73.94881694577728,40.79682076805391
3154,-73.94882083039282,40.796860335037145
3155,-73.94883141639338,40.79689918819719
3156,-73.94884852773669,40.796936673691306
3157,-73.94887187460577,40.796972161938776
3158,-73.94890106643497,40.797005057532296
3159,-73.94893561190301,40.797034807342975
3160,-73.94897493195941,40.79706091043191
3161,-73.94901836337024,40.797082929758524
3162,-73.94764528156975,40.79615631861799
3163,-73.94717575918483,40.79679714951714
3164,-73.94831125411173,40.798129217872194
3165,-73.94670030954501,40.797450543076216
3166,-73.94476550760322,40.77493534498146
3167,-73.94427810772903,40.77560732664865
3168,-73.94381813385985,40.776237231872194
3169,-73.9457149855701,40.777860953838086
3170,-73.94291295515046,40.77749340953297
3171,-73.943379064555,40.77686777492885
3172,-73.94435789496086,40.779761092222024
3173,-73.94389243196918,40.779720345734965
3174,-73.94399505819509,40.779756691298225
3175,-73.944132272677,40.77976719472314
3176,-73.94419493023754,40.78012779064963
3177,-73.94424592183663,40.780507058191986
3178,-73.94411146781319,40.779949639882176
3179,-73.94405902089657,40.78010832703711
3180,-73.94407550706222,40.78019775580106
3181,-73.94410119118614,40.78074681338983
3182,-73.94424318860455,40.78135054270617
3183,-73.94472264481813,40.783247571832106
3184,-73.94422334875289,40.783933307304196
3185,-73.94351860876675,40.78363245676268
3186,-73.94331889364449,40.785173296958426
3187,-73.94376005351958,40.78282893199928
3188,-73.94363201788492,40.78296232290428
3189,-73.94333496962881,40.78333672290852
3190,-73.94334442352489,40.78378225075559
3191,-73.94315891936247,40.78392443956687
3192,-73.94296306842945,40.784058210470455
3193,-73.9429629605591,40.78405828245719
3194,-73.94296286572829,40.78405834544537
3195,-73.94277817945687,40.78417060947521
3196,-73.94309334937424,40.783573661818316
3197,-73.94286035477927,40.783738409473415
3198,-73.94254468811687,40.78394664661577
3199,-73.9418954487969,40.7843891346586
3200,-73.94569522843545,40.786173007160265
3201,-73.9452299637935,40.78680925226398
3202,-73.94284687701605,40.785805184307165
3203,-73.94197008960363,40.78459019933178
3204,-73.94476950332624,40.78744200378908
3205,-73.94432146659247,40.78805565979241
3206,-73.94465065099226,40.78900499139634
3207,-73.94385967678836,40.78868620970402
3208,-73.94339597511654,40.78930877833127
3209,-73.94101912720035,40.7883194127635
3210,-73.94467601911843,40.791569539575235
3211,-73.94578426434961,40.792921447216415
3212,-73.94563352427363,40.790253109393674
3213,-73.94292746680895,40.78994868450081
3214,-73.94418267706756,40.79224513633938
3215,-73.94372376026509,40.79287375062514
3216,-73.94532414747135,40.79355245356391
3217,-73.94486588614613,40.79417863222305
3218,-73.9432725119286,40.79348810287611
3219,-73.94440664155029,40.79480843754392
3220,-73.94394771046605,40.795435539629345
3221,-73.94281007343203,40.79413145196434
3222,-73.9410349690551,40.792546668429836
3223,-73.94348324019818,40.79607299286298
3224,-73.94234988114135,40.79475532424399
3225,-73.97253018182631,40.79914666947278
3226,-73.97192384260585,40.799704850954484
3227,-73.97145910468336,40.800333654476646
3228,-73.97100923952698,40.800967502600706
3229,-73.97088109391862,40.79844466760417
3230,-73.96996414473813,40.799701457373324
3231,-73.96950447209768,40.80032999319501
3232,-73.96905554843295,40.800960811873885
3233,-73.97054462905375,40.80159019696313
3234,-73.97004742170728,40.80226501080944
3235,-73.96955967369092,40.802937879862036
3236,-73.96858360849826,40.801635469569995
3237,-73.96811086983679,40.80234707611464
3238,-73.96911329437863,40.80355483510206
3239,-73.96864669695636,40.804206320782036
3240,-73.96851634676698,40.80433844243209
3241,-73.9685163111978,40.80433847844231
3242,-73.96851627681367,40.80433851445287
3243,-73.96837240816713,40.804462734872175
3244,-73.9683722670835,40.804462860903264
3245,-73.96837211178324,40.804462977925475
3246,-73.96821582844996,40.804578270799496
3247,-73.96804849371821,40.804683699938025
3248,-73.96712019333297,40.798504791091645
3249,-73.96666181676349,40.79913228049728
3250,-73.96620573226332,40.79976083128139
3251,-73.96571058656656,40.80043706983046
3252,-73.9652151143523,40.80111115028966
3253,-73.96475930379877,40.801741613306945
3254,-73.96811288649494,40.80474225017304
3255,-73.96816064704433,40.80481265534474
3256,-73.96818675275917,40.80489038457989
3257,-73.96818926284232,40.8049695661071
3258,-73.96816968503599,40.805044409238384
3259,-73.9679287262656,40.80547555605286
3260,-73.96772276950868,40.80545283302599
3261,-73.96760942069005,40.805612666720705
3262,-73.96751277785435,40.805779347896404
3263,-73.96743384921082,40.80595128569876
3264,-73.96743382428849,40.805951357731594
3265,-73.9673732637302,40.80612695579793
3266,-73.9669928218431,40.81088265570921
3267,-73.96672627108582,40.81117103549723
3268,-73.96286668269869,40.79923370348992
3269,-73.96237668172598,40.799914368902655
3270,-73.9619171371261,40.80054339679989
3271,-73.96147779997969,40.798654156352164
3272,-73.9614575488016,40.801171540301354
3273,-73.96430100520557,40.80237265001009
3274,-73.9638612634734,40.80297203811607
3275,-73.96107793950725,40.801800357302234
3276,-73.96292186522665,40.80425807881106
3277,-73.96247493565726,40.80488538000201
3278,-73.96200774508871,40.805509453442475
3279,-73.96154858182571,40.806135786057716
3280,-73.96105362532691,40.80682094415544
3281,-73.96407010003124,40.81134239724938
3282,-73.96401973309534,40.81148644044509
3283,-73.96397770063282,40.811632017966254
3284,-73.96394408225383,40.811778853393974
3285,-73.96391894216661,40.81192666399934
3286,-73.96390232917301,40.81207516794738
3287,-73.9638942742985,40.812224082495256
3288,-73.96389479434869,40.8123731212918
3289,-73.96390388716466,40.81252200067942
3290,-73.96396635391959,40.81130947149438
3291,-73.96332245383802,40.81227051085226
3292,-73.96347671934885,40.81037320145951
3293,-73.96305844736341,40.8109471895119
3294,-73.96210561844184,40.81225155807364
3295,-73.96391095098384,40.812640170664935
3296,-73.96390494976946,40.81275900742881
3297,-73.9638858082836,40.81287724574652
3298,-73.96385372980626,40.81299364118803
3299,-73.96384394408743,40.81301855127961
3300,-73.96380919138738,40.81310699172843
3301,-73.96301572559774,40.81262437049705
3302,-73.96223475303768,40.81366394682989
3303,-73.96382152365027,40.81468997067316
3304,-73.96357436821918,40.815090478983095
3305,-73.96348693034687,40.815221950909724
3306,-73.96339950398176,40.81535342277096
3307,-73.96329038686655,40.81548482552494
3308,-73.96318118909315,40.81563269643598
3309,-73.96305020821947,40.81579696911692
3310,-73.96296268810573,40.81594490168904
3311,-73.96287542035924,40.81604344201672
3312,-73.96276640511557,40.816158373304724
3313,-73.96267905645077,40.816273373636996
3314,-73.96259181156435,40.81637190474748
3315,-73.96250455456166,40.81647044479147
3316,-73.96242423908254,40.81655510136899
3317,-73.96239553798317,40.81658536671577
3318,-73.96228660146838,40.81668383738466
3319,-73.96219942408305,40.81676589722682
3320,-73.96211227018298,40.81684796691527
3321,-73.96201734593154,40.81694133521205
3322,-73.96185093050389,40.817106512425134
3323,-73.96166610055927,40.81726144462515
3324,-73.96146457575712,40.81740438533547
3325,-73.96124846679876,40.81753386736913
3326,-73.96102015690698,40.81764868478511
3327,-73.96123650722228,40.816739957486405
3328,-73.96068717865015,40.81751051658669
3329,-73.96331673000583,40.81650530313707
3330,-73.961818603028,40.81802315333369
3331,-73.96098317712384,40.79932874319579
3332,-73.96052659739058,40.79995834293396
3333,-73.96006508076262,40.80058566983561
3334,-73.95953658968266,40.79871852533885
3335,-73.95964685466474,40.801156422629646
3336,-73.95907669182176,40.79935223351549
3337,-73.95861879338615,40.799977025571756
3338,-73.95748068756633,40.7981435719073
3339,-73.95762772090411,40.79815695434358
3340,-73.95777585834684,40.798185815683055
3341,-73.9579208930455,40.7982306865809
3342,-73.95805838172845,40.798291178216964
3343,-73.95818407127324,40.79836597434573
3344,-73.95829431338345,40.7984529034815
3345,-73.95838639623763,40.79854915513081
3346,-73.95845879318475,40.79865152300855
3347,-73.95851113881615,40.798756792236986
3348,-73.95833304989945,40.80036505312105
3349,-73.9583716638987,40.80038470605949
3350,-73.95840630810558,40.80040824770918
3351,-73.95843630854083,40.800435221277546
3352,-73.95846108250934,40.80046510246763
3353,-73.95848014807288,40.80049731118769
3354,-73.95849313470917,40.80053122146019
3355,-73.95849979278505,40.800566174031886
3356,-73.95849998999299,40.80060149078028
3357,-73.95849372319617,40.80063648462351
3358,-73.95848111486305,40.80067047752872
3359,-73.95803952574869,40.80035474309206
3360,-73.95808719145248,40.80034119621333
3361,-73.9581371048606,40.80033365465995
3362,-73.95818796591641,40.80033231606735
3363,-73.95823844622731,40.800337214171975
3364,-73.95828723172109,40.800348222428894
3365,-73.95786499321595,40.8005152717552
3366,-73.95788352111873,40.800482844346
